market_id,price_timestamp,settlement_price,hour,peak_type
1,2025-02-24 09:00:00,108.13,9,Peak
1,2025-02-24 10:00:00,117.91,10,Peak
1,2025-02-24 11:00:00,144.53,11,Peak
1,2025-02-24 12:00:00,99.0,12,Off-Peak
1,2025-02-24 13:00:00,96.31,13,Off-Peak
1,2025-02-24 14:00:00,78.17,14,Off-Peak
1,2025-02-24 15:00:00,84.76,15,Off-Peak
1,2025-02-24 16:00:00,116.65,16,Off-Peak
1,2025-02-24 17:00:00,106.91,17,Off-Peak
1,2025-02-24 18:00:00,136.84,18,Peak
1,2025-02-24 19:00:00,145.78,19,Peak
1,2025-02-24 20:00:00,144.26,20,Peak
1,2025-02-24 21:00:00,144.24,21,Peak
1,2025-02-24 22:00:00,150.06,22,Peak
1,2025-02-24 23:00:00,109.89,23,Off-Peak
1,2025-02-25 00:00:00,84.91,0,Off-Peak
1,2025-02-25 01:00:00,85.7,1,Off-Peak
1,2025-02-25 02:00:00,84.36,2,Off-Peak
1,2025-02-25 03:00:00,54.68,3,Off-Peak
1,2025-02-25 04:00:00,73.25,4,Off-Peak
1,2025-02-25 05:00:00,75.97,5,Off-Peak
1,2025-02-25 06:00:00,103.41,6,Off-Peak
1,2025-02-25 07:00:00,97.08,7,Off-Peak
1,2025-02-25 08:00:00,129.26,8,Peak
1,2025-02-25 09:00:00,129.18,9,Peak
1,2025-02-25 10:00:00,129.44,10,Peak
1,2025-02-25 11:00:00,136.01,11,Peak
1,2025-02-25 12:00:00,117.72,12,Off-Peak
1,2025-02-25 13:00:00,103.89,13,Off-Peak
1,2025-02-25 14:00:00,96.46,14,Off-Peak
1,2025-02-25 15:00:00,88.86,15,Off-Peak
1,2025-02-25 16:00:00,93.88,16,Off-Peak
1,2025-02-25 17:00:00,86.95,17,Off-Peak
1,2025-02-25 18:00:00,143.72,18,Peak
1,2025-02-25 19:00:00,139.39,19,Peak
1,2025-02-25 20:00:00,145.19,20,Peak
1,2025-02-25 21:00:00,133.28,21,Peak
1,2025-02-25 22:00:00,146.57,22,Peak
1,2025-02-25 23:00:00,105.24,23,Off-Peak
1,2025-02-26 00:00:00,81.75,0,Off-Peak
1,2025-02-26 01:00:00,66.63,1,Off-Peak
1,2025-02-26 02:00:00,75.45,2,Off-Peak
1,2025-02-26 03:00:00,77.81,3,Off-Peak
1,2025-02-26 04:00:00,72.83,4,Off-Peak
1,2025-02-26 05:00:00,67.15,5,Off-Peak
1,2025-02-26 06:00:00,27.78,6,Off-Peak
1,2025-02-26 07:00:00,73.94,7,Off-Peak
1,2025-02-26 08:00:00,98.59,8,Peak
1,2025-02-26 09:00:00,121.77,9,Peak
1,2025-02-26 10:00:00,126.1,10,Peak
1,2025-02-26 11:00:00,130.07,11,Peak
1,2025-02-26 12:00:00,101.21,12,Off-Peak
1,2025-02-26 13:00:00,105.4,13,Off-Peak
1,2025-02-26 14:00:00,86.03,14,Off-Peak
1,2025-02-26 15:00:00,81.88,15,Off-Peak
1,2025-02-26 16:00:00,90.04,16,Off-Peak
1,2025-02-26 17:00:00,100.96,17,Off-Peak
1,2025-02-26 18:00:00,139.03,18,Peak
1,2025-02-26 19:00:00,155.78,19,Peak
1,2025-02-26 20:00:00,148.4,20,Peak
1,2025-02-26 21:00:00,147.82,21,Peak
1,2025-02-26 22:00:00,122.9,22,Peak
1,2025-02-26 23:00:00,106.04,23,Off-Peak
1,2025-02-27 00:00:00,69.99,0,Off-Peak
1,2025-02-27 01:00:00,77.16,1,Off-Peak
1,2025-02-27 02:00:00,93.68,2,Off-Peak
1,2025-02-27 03:00:00,68.31,3,Off-Peak
1,2025-02-27 04:00:00,68.2,4,Off-Peak
1,2025-02-27 05:00:00,82.64,5,Off-Peak
1,2025-02-27 06:00:00,107.05,6,Off-Peak
1,2025-02-27 07:00:00,88.76,7,Off-Peak
1,2025-02-27 08:00:00,131.57,8,Peak
1,2025-02-27 09:00:00,133.28,9,Peak
1,2025-02-27 10:00:00,143.1,10,Peak
1,2025-02-27 11:00:00,165.26,11,Peak
1,2025-02-27 12:00:00,91.85,12,Off-Peak
1,2025-02-27 13:00:00,93.02,13,Off-Peak
1,2025-02-27 14:00:00,86.11,14,Off-Peak
1,2025-02-27 15:00:00,108.78,15,Off-Peak
1,2025-02-27 16:00:00,84.44,16,Off-Peak
1,2025-02-27 17:00:00,94.85,17,Off-Peak
1,2025-02-27 18:00:00,129.66,18,Peak
1,2025-02-27 19:00:00,153.39,19,Peak
1,2025-02-27 20:00:00,139.95,20,Peak
1,2025-02-27 21:00:00,157.74,21,Peak
1,2025-02-27 22:00:00,141.11,22,Peak
1,2025-02-27 23:00:00,98.99,23,Off-Peak
1,2025-02-28 00:00:00,64.11,0,Off-Peak
1,2025-02-28 01:00:00,94.8,1,Off-Peak
1,2025-02-28 02:00:00,86.62,2,Off-Peak
1,2025-02-28 03:00:00,60.71,3,Off-Peak
1,2025-02-28 04:00:00,71.66,4,Off-Peak
1,2025-02-28 05:00:00,86.74,5,Off-Peak
1,2025-02-28 06:00:00,91.07,6,Off-Peak
1,2025-02-28 07:00:00,81.37,7,Off-Peak
1,2025-02-28 08:00:00,129.75,8,Peak
1,2025-02-28 09:00:00,126.99,9,Peak
1,2025-02-28 10:00:00,133.66,10,Peak
1,2025-02-28 11:00:00,122.17,11,Peak
1,2025-02-28 12:00:00,114.26,12,Off-Peak
1,2025-02-28 13:00:00,84.52,13,Off-Peak
1,2025-02-28 14:00:00,105.35,14,Off-Peak
1,2025-02-28 15:00:00,80.8,15,Off-Peak
1,2025-02-28 16:00:00,99.65,16,Off-Peak
1,2025-02-28 17:00:00,99.46,17,Off-Peak
1,2025-02-28 18:00:00,157.38,18,Peak
1,2025-02-28 19:00:00,158.79,19,Peak
1,2025-02-28 20:00:00,141.41,20,Peak
1,2025-02-28 21:00:00,170.04,21,Peak
1,2025-02-28 22:00:00,149.37,22,Peak
1,2025-02-28 23:00:00,92.6,23,Off-Peak
1,2025-03-01 00:00:00,43.6,0,Off-Peak
1,2025-03-01 01:00:00,62.18,1,Off-Peak
1,2025-03-01 02:00:00,54.86,2,Off-Peak
1,2025-03-01 03:00:00,53.7,3,Off-Peak
1,2025-03-01 04:00:00,51.07,4,Off-Peak
1,2025-03-01 05:00:00,61.92,5,Off-Peak
1,2025-03-01 06:00:00,72.3,6,Off-Peak
1,2025-03-01 07:00:00,63.44,7,Off-Peak
1,2025-03-01 08:00:00,105.39,8,Peak
1,2025-03-01 09:00:00,109.78,9,Peak
1,2025-03-01 10:00:00,114.53,10,Peak
1,2025-03-01 11:00:00,98.87,11,Peak
1,2025-03-01 12:00:00,88.52,12,Off-Peak
1,2025-03-01 13:00:00,67.19,13,Off-Peak
1,2025-03-01 14:00:00,54.47,14,Off-Peak
1,2025-03-01 15:00:00,78.98,15,Off-Peak
1,2025-03-01 16:00:00,77.59,16,Off-Peak
1,2025-03-01 17:00:00,59.62,17,Off-Peak
1,2025-03-01 18:00:00,119.11,18,Peak
1,2025-03-01 19:00:00,121.31,19,Peak
1,2025-03-01 20:00:00,118.58,20,Peak
1,2025-03-01 21:00:00,107.41,21,Peak
1,2025-03-01 22:00:00,113.93,22,Peak
1,2025-03-01 23:00:00,45.88,23,Off-Peak
1,2025-03-02 00:00:00,67.41,0,Off-Peak
1,2025-03-02 01:00:00,51.51,1,Off-Peak
1,2025-03-02 02:00:00,57.02,2,Off-Peak
1,2025-03-02 03:00:00,60.42,3,Off-Peak
1,2025-03-02 04:00:00,47.03,4,Off-Peak
1,2025-03-02 05:00:00,81.48,5,Off-Peak
1,2025-03-02 06:00:00,78.28,6,Off-Peak
1,2025-03-02 07:00:00,64.39,7,Off-Peak
1,2025-03-02 08:00:00,107.62,8,Peak
1,2025-03-02 09:00:00,90.06,9,Peak
1,2025-03-02 10:00:00,90.24,10,Peak
1,2025-03-02 11:00:00,107.75,11,Peak
1,2025-03-02 12:00:00,61.59,12,Off-Peak
1,2025-03-02 13:00:00,79.34,13,Off-Peak
1,2025-03-02 14:00:00,79.61,14,Off-Peak
1,2025-03-02 15:00:00,75.69,15,Off-Peak
1,2025-03-02 16:00:00,64.52,16,Off-Peak
1,2025-03-02 17:00:00,70.41,17,Off-Peak
1,2025-03-02 18:00:00,123.37,18,Peak
1,2025-03-02 19:00:00,122.46,19,Peak
1,2025-03-02 20:00:00,115.85,20,Peak
1,2025-03-02 21:00:00,197.56,21,Peak
1,2025-03-02 22:00:00,112.18,22,Peak
1,2025-03-02 23:00:00,62.4,23,Off-Peak
1,2025-03-03 00:00:00,36.69,0,Off-Peak
1,2025-03-03 01:00:00,42.72,1,Off-Peak
1,2025-03-03 02:00:00,53.5,2,Off-Peak
1,2025-03-03 03:00:00,51.73,3,Off-Peak
1,2025-03-03 04:00:00,58.16,4,Off-Peak
1,2025-03-03 05:00:00,46.15,5,Off-Peak
1,2025-03-03 06:00:00,71.81,6,Off-Peak
1,2025-03-03 07:00:00,83.03,7,Off-Peak
1,2025-03-03 08:00:00,231.57,8,Peak
1,2025-03-03 09:00:00,97.59,9,Peak
1,2025-03-03 10:00:00,100.54,10,Peak
1,2025-03-03 11:00:00,102.43,11,Peak
1,2025-03-03 12:00:00,91.37,12,Off-Peak
1,2025-03-03 13:00:00,57.36,13,Off-Peak
1,2025-03-03 14:00:00,59.89,14,Off-Peak
1,2025-03-03 15:00:00,87.61,15,Off-Peak
1,2025-03-03 16:00:00,63.78,16,Off-Peak
1,2025-03-03 17:00:00,64.46,17,Off-Peak
1,2025-03-03 18:00:00,129.02,18,Peak
1,2025-03-03 19:00:00,130.6,19,Peak
1,2025-03-03 20:00:00,120.32,20,Peak
1,2025-03-03 21:00:00,132.92,21,Peak
1,2025-03-03 22:00:00,134.35,22,Peak
1,2025-03-03 23:00:00,83.84,23,Off-Peak
1,2025-03-04 00:00:00,59.71,0,Off-Peak
1,2025-03-04 01:00:00,57.18,1,Off-Peak
1,2025-03-04 02:00:00,66.39,2,Off-Peak
1,2025-03-04 03:00:00,59.18,3,Off-Peak
1,2025-03-04 04:00:00,55.72,4,Off-Peak
1,2025-03-04 05:00:00,57.15,5,Off-Peak
1,2025-03-04 06:00:00,78.02,6,Off-Peak
1,2025-03-04 07:00:00,79.77,7,Off-Peak
1,2025-03-04 08:00:00,74.2,8,Peak
1,2025-03-04 09:00:00,105.14,9,Peak
1,2025-03-04 10:00:00,104.51,10,Peak
1,2025-03-04 11:00:00,107.08,11,Peak
1,2025-03-04 12:00:00,72.15,12,Off-Peak
1,2025-03-04 13:00:00,55.69,13,Off-Peak
1,2025-03-04 14:00:00,64.62,14,Off-Peak
1,2025-03-04 15:00:00,80.69,15,Off-Peak
1,2025-03-04 16:00:00,66.64,16,Off-Peak
1,2025-03-04 17:00:00,54.46,17,Off-Peak
1,2025-03-04 18:00:00,128.07,18,Peak
1,2025-03-04 19:00:00,34.89,19,Peak
1,2025-03-04 20:00:00,136.72,20,Peak
1,2025-03-04 21:00:00,137.6,21,Peak
1,2025-03-04 22:00:00,139.53,22,Peak
1,2025-03-04 23:00:00,68.71,23,Off-Peak
1,2025-03-05 00:00:00,56.06,0,Off-Peak
1,2025-03-05 01:00:00,63.25,1,Off-Peak
1,2025-03-05 02:00:00,60.07,2,Off-Peak
1,2025-03-05 03:00:00,59.51,3,Off-Peak
1,2025-03-05 04:00:00,49.33,4,Off-Peak
1,2025-03-05 05:00:00,55.55,5,Off-Peak
1,2025-03-05 06:00:00,83.43,6,Off-Peak
1,2025-03-05 07:00:00,51.88,7,Off-Peak
1,2025-03-05 08:00:00,96.59,8,Peak
1,2025-03-05 09:00:00,97.53,9,Peak
1,2025-03-05 10:00:00,100.77,10,Peak
1,2025-03-05 11:00:00,90.33,11,Peak
1,2025-03-05 12:00:00,70.42,12,Off-Peak
1,2025-03-05 13:00:00,75.49,13,Off-Peak
1,2025-03-05 14:00:00,63.72,14,Off-Peak
1,2025-03-05 15:00:00,69.0,15,Off-Peak
1,2025-03-05 16:00:00,74.17,16,Off-Peak
1,2025-03-05 17:00:00,63.67,17,Off-Peak
1,2025-03-05 18:00:00,117.49,18,Peak
1,2025-03-05 19:00:00,130.94,19,Peak
1,2025-03-05 20:00:00,123.62,20,Peak
1,2025-03-05 21:00:00,130.84,21,Peak
1,2025-03-05 22:00:00,124.58,22,Peak
1,2025-03-05 23:00:00,66.18,23,Off-Peak
1,2025-03-06 00:00:00,60.39,0,Off-Peak
1,2025-03-06 01:00:00,62.36,1,Off-Peak
1,2025-03-06 02:00:00,71.67,2,Off-Peak
1,2025-03-06 03:00:00,56.22,3,Off-Peak
1,2025-03-06 04:00:00,44.13,4,Off-Peak
1,2025-03-06 05:00:00,46.04,5,Off-Peak
1,2025-03-06 06:00:00,75.8,6,Off-Peak
1,2025-03-06 07:00:00,75.43,7,Off-Peak
1,2025-03-06 08:00:00,105.66,8,Peak
1,2025-03-06 09:00:00,103.01,9,Peak
1,2025-03-06 10:00:00,94.53,10,Peak
1,2025-03-06 11:00:00,89.92,11,Peak
1,2025-03-06 12:00:00,63.11,12,Off-Peak
1,2025-03-06 13:00:00,65.83,13,Off-Peak
1,2025-03-06 14:00:00,71.42,14,Off-Peak
1,2025-03-06 15:00:00,45.77,15,Off-Peak
1,2025-03-06 16:00:00,54.85,16,Off-Peak
1,2025-03-06 17:00:00,61.99,17,Off-Peak
1,2025-03-06 18:00:00,121.38,18,Peak
1,2025-03-06 19:00:00,114.96,19,Peak
1,2025-03-06 20:00:00,114.32,20,Peak
1,2025-03-06 21:00:00,111.68,21,Peak
1,2025-03-06 22:00:00,131.93,22,Peak
1,2025-03-06 23:00:00,68.51,23,Off-Peak
1,2025-03-07 00:00:00,54.73,0,Off-Peak
1,2025-03-07 01:00:00,58.78,1,Off-Peak
1,2025-03-07 02:00:00,58.8,2,Off-Peak
1,2025-03-07 03:00:00,72.51,3,Off-Peak
1,2025-03-07 04:00:00,65.01,4,Off-Peak
1,2025-03-07 05:00:00,58.24,5,Off-Peak
1,2025-03-07 06:00:00,67.12,6,Off-Peak
1,2025-03-07 07:00:00,74.13,7,Off-Peak
1,2025-03-07 08:00:00,81.73,8,Peak
1,2025-03-07 09:00:00,101.41,9,Peak
1,2025-03-07 10:00:00,93.52,10,Peak
1,2025-03-07 11:00:00,91.76,11,Peak
1,2025-03-07 12:00:00,71.83,12,Off-Peak
1,2025-03-07 13:00:00,57.31,13,Off-Peak
1,2025-03-07 14:00:00,60.45,14,Off-Peak
1,2025-03-07 15:00:00,70.37,15,Off-Peak
1,2025-03-07 16:00:00,130.24,16,Off-Peak
1,2025-03-07 17:00:00,77.84,17,Off-Peak
1,2025-03-07 18:00:00,134.62,18,Peak
1,2025-03-07 19:00:00,124.49,19,Peak
1,2025-03-07 20:00:00,110.49,20,Peak
1,2025-03-07 21:00:00,123.19,21,Peak
1,2025-03-07 22:00:00,108.11,22,Peak
1,2025-03-07 23:00:00,80.54,23,Off-Peak
1,2025-03-08 00:00:00,50.54,0,Off-Peak
1,2025-03-08 01:00:00,56.13,1,Off-Peak
1,2025-03-08 02:00:00,51.12,2,Off-Peak
1,2025-03-08 03:00:00,51.94,3,Off-Peak
1,2025-03-08 04:00:00,68.11,4,Off-Peak
1,2025-03-08 05:00:00,52.76,5,Off-Peak
1,2025-03-08 06:00:00,81.4,6,Off-Peak
1,2025-03-08 07:00:00,66.13,7,Off-Peak
1,2025-03-08 08:00:00,89.01,8,Peak
1,2025-03-08 09:00:00,114.21,9,Peak
1,2025-03-08 10:00:00,105.95,10,Peak
1,2025-03-08 11:00:00,94.1,11,Peak
1,2025-03-08 12:00:00,83.51,12,Off-Peak
1,2025-03-08 13:00:00,78.86,13,Off-Peak
1,2025-03-08 14:00:00,68.0,14,Off-Peak
1,2025-03-08 15:00:00,72.32,15,Off-Peak
1,2025-03-08 16:00:00,85.59,16,Off-Peak
1,2025-03-08 17:00:00,54.7,17,Off-Peak
1,2025-03-08 18:00:00,117.57,18,Peak
1,2025-03-08 19:00:00,101.1,19,Peak
1,2025-03-08 20:00:00,129.58,20,Peak
1,2025-03-08 21:00:00,122.08,21,Peak
1,2025-03-08 22:00:00,112.65,22,Peak
1,2025-03-08 23:00:00,86.56,23,Off-Peak
1,2025-03-09 00:00:00,53.89,0,Off-Peak
1,2025-03-09 01:00:00,51.12,1,Off-Peak
1,2025-03-09 02:00:00,61.19,2,Off-Peak
1,2025-03-09 03:00:00,71.38,3,Off-Peak
1,2025-03-09 04:00:00,58.88,4,Off-Peak
1,2025-03-09 05:00:00,54.05,5,Off-Peak
1,2025-03-09 06:00:00,70.86,6,Off-Peak
1,2025-03-09 07:00:00,62.53,7,Off-Peak
1,2025-03-09 08:00:00,93.5,8,Peak
1,2025-03-09 09:00:00,100.84,9,Peak
1,2025-03-09 10:00:00,95.67,10,Peak
1,2025-03-09 11:00:00,107.94,11,Peak
1,2025-03-09 12:00:00,54.57,12,Off-Peak
1,2025-03-09 13:00:00,68.39,13,Off-Peak
1,2025-03-09 14:00:00,69.91,14,Off-Peak
1,2025-03-09 15:00:00,73.07,15,Off-Peak
1,2025-03-09 16:00:00,72.78,16,Off-Peak
1,2025-03-09 17:00:00,64.91,17,Off-Peak
1,2025-03-09 18:00:00,115.21,18,Peak
1,2025-03-09 19:00:00,123.59,19,Peak
1,2025-03-09 20:00:00,123.96,20,Peak
1,2025-03-09 21:00:00,122.64,21,Peak
1,2025-03-09 22:00:00,130.97,22,Peak
1,2025-03-09 23:00:00,54.34,23,Off-Peak
1,2025-03-10 00:00:00,57.44,0,Off-Peak
1,2025-03-10 01:00:00,44.1,1,Off-Peak
1,2025-03-10 02:00:00,56.11,2,Off-Peak
1,2025-03-10 03:00:00,48.74,3,Off-Peak
1,2025-03-10 04:00:00,46.43,4,Off-Peak
1,2025-03-10 05:00:00,43.74,5,Off-Peak
1,2025-03-10 06:00:00,77.98,6,Off-Peak
1,2025-03-10 07:00:00,51.41,7,Off-Peak
1,2025-03-10 08:00:00,196.45,8,Peak
1,2025-03-10 09:00:00,105.58,9,Peak
1,2025-03-10 10:00:00,104.19,10,Peak
1,2025-03-10 11:00:00,96.73,11,Peak
1,2025-03-10 12:00:00,69.24,12,Off-Peak
1,2025-03-10 13:00:00,68.52,13,Off-Peak
1,2025-03-10 14:00:00,71.77,14,Off-Peak
1,2025-03-10 15:00:00,49.0,15,Off-Peak
1,2025-03-10 16:00:00,61.83,16,Off-Peak
1,2025-03-10 17:00:00,77.76,17,Off-Peak
1,2025-03-10 18:00:00,129.72,18,Peak
1,2025-03-10 19:00:00,133.03,19,Peak
1,2025-03-10 20:00:00,108.92,20,Peak
1,2025-03-10 21:00:00,135.94,21,Peak
1,2025-03-10 22:00:00,122.57,22,Peak
1,2025-03-10 23:00:00,60.29,23,Off-Peak
1,2025-03-11 00:00:00,62.21,0,Off-Peak
1,2025-03-11 01:00:00,51.72,1,Off-Peak
1,2025-03-11 02:00:00,51.43,2,Off-Peak
1,2025-03-11 03:00:00,52.55,3,Off-Peak
1,2025-03-11 04:00:00,116.79,4,Off-Peak
1,2025-03-11 05:00:00,56.67,5,Off-Peak
1,2025-03-11 06:00:00,-5.98,6,Off-Peak
1,2025-03-11 07:00:00,75.92,7,Off-Peak
1,2025-03-11 08:00:00,115.09,8,Peak
1,2025-03-11 09:00:00,106.06,9,Peak
1,2025-03-11 10:00:00,85.16,10,Peak
1,2025-03-11 11:00:00,97.92,11,Peak
1,2025-03-11 12:00:00,82.07,12,Off-Peak
1,2025-03-11 13:00:00,54.73,13,Off-Peak
1,2025-03-11 14:00:00,65.76,14,Off-Peak
1,2025-03-11 15:00:00,56.34,15,Off-Peak
1,2025-03-11 16:00:00,63.7,16,Off-Peak
1,2025-03-11 17:00:00,77.32,17,Off-Peak
1,2025-03-11 18:00:00,124.95,18,Peak
1,2025-03-11 19:00:00,123.83,19,Peak
1,2025-03-11 20:00:00,222.54,20,Peak
1,2025-03-11 21:00:00,116.63,21,Peak
1,2025-03-11 22:00:00,109.02,22,Peak
1,2025-03-11 23:00:00,68.31,23,Off-Peak
1,2025-03-12 00:00:00,56.61,0,Off-Peak
1,2025-03-12 01:00:00,45.77,1,Off-Peak
1,2025-03-12 02:00:00,56.31,2,Off-Peak
1,2025-03-12 03:00:00,37.91,3,Off-Peak
1,2025-03-12 04:00:00,50.61,4,Off-Peak
1,2025-03-12 05:00:00,54.49,5,Off-Peak
1,2025-03-12 06:00:00,65.5,6,Off-Peak
1,2025-03-12 07:00:00,71.53,7,Off-Peak
1,2025-03-12 08:00:00,94.97,8,Peak
1,2025-03-12 09:00:00,91.35,9,Peak
1,2025-03-12 10:00:00,94.68,10,Peak
1,2025-03-12 11:00:00,99.29,11,Peak
1,2025-03-12 12:00:00,77.16,12,Off-Peak
1,2025-03-12 13:00:00,64.51,13,Off-Peak
1,2025-03-12 14:00:00,65.3,14,Off-Peak
1,2025-03-12 15:00:00,53.75,15,Off-Peak
1,2025-03-12 16:00:00,100.93,16,Off-Peak
1,2025-03-12 17:00:00,55.36,17,Off-Peak
1,2025-03-12 18:00:00,123.8,18,Peak
1,2025-03-12 19:00:00,114.18,19,Peak
1,2025-03-12 20:00:00,129.19,20,Peak
1,2025-03-12 21:00:00,118.73,21,Peak
1,2025-03-12 22:00:00,124.63,22,Peak
1,2025-03-12 23:00:00,39.54,23,Off-Peak
1,2025-03-13 00:00:00,41.26,0,Off-Peak
1,2025-03-13 01:00:00,30.87,1,Off-Peak
1,2025-03-13 02:00:00,37.61,2,Off-Peak
1,2025-03-13 03:00:00,44.48,3,Off-Peak
1,2025-03-13 04:00:00,84.63,4,Off-Peak
1,2025-03-13 05:00:00,65.76,5,Off-Peak
1,2025-03-13 06:00:00,68.36,6,Off-Peak
1,2025-03-13 07:00:00,68.83,7,Off-Peak
1,2025-03-13 08:00:00,114.8,8,Peak
1,2025-03-13 09:00:00,98.11,9,Peak
1,2025-03-13 10:00:00,106.4,10,Peak
1,2025-03-13 11:00:00,97.5,11,Peak
1,2025-03-13 12:00:00,59.33,12,Off-Peak
1,2025-03-13 13:00:00,81.02,13,Off-Peak
1,2025-03-13 14:00:00,69.95,14,Off-Peak
1,2025-03-13 15:00:00,73.71,15,Off-Peak
1,2025-03-13 16:00:00,62.65,16,Off-Peak
1,2025-03-13 17:00:00,49.8,17,Off-Peak
1,2025-03-13 18:00:00,144.64,18,Peak
1,2025-03-13 19:00:00,123.27,19,Peak
1,2025-03-13 20:00:00,128.29,20,Peak
1,2025-03-13 21:00:00,129.23,21,Peak
1,2025-03-13 22:00:00,110.35,22,Peak
1,2025-03-13 23:00:00,67.34,23,Off-Peak
1,2025-03-14 00:00:00,37.2,0,Off-Peak
1,2025-03-14 01:00:00,58.41,1,Off-Peak
1,2025-03-14 02:00:00,60.04,2,Off-Peak
1,2025-03-14 03:00:00,62.91,3,Off-Peak
1,2025-03-14 04:00:00,44.04,4,Off-Peak
1,2025-03-14 05:00:00,65.95,5,Off-Peak
1,2025-03-14 06:00:00,57.07,6,Off-Peak
1,2025-03-14 07:00:00,58.18,7,Off-Peak
1,2025-03-14 08:00:00,110.67,8,Peak
1,2025-03-14 09:00:00,105.54,9,Peak
1,2025-03-14 10:00:00,99.52,10,Peak
1,2025-03-14 11:00:00,96.62,11,Peak
1,2025-03-14 12:00:00,62.99,12,Off-Peak
1,2025-03-14 13:00:00,76.81,13,Off-Peak
1,2025-03-14 14:00:00,63.27,14,Off-Peak
1,2025-03-14 15:00:00,63.59,15,Off-Peak
1,2025-03-14 16:00:00,80.25,16,Off-Peak
1,2025-03-14 17:00:00,65.4,17,Off-Peak
1,2025-03-14 18:00:00,118.41,18,Peak
1,2025-03-14 19:00:00,132.52,19,Peak
1,2025-03-14 20:00:00,124.89,20,Peak
1,2025-03-14 21:00:00,107.34,21,Peak
1,2025-03-14 22:00:00,93.3,22,Peak
1,2025-03-14 23:00:00,88.03,23,Off-Peak
1,2025-03-15 00:00:00,78.98,0,Off-Peak
1,2025-03-15 01:00:00,81.74,1,Off-Peak
1,2025-03-15 02:00:00,56.61,2,Off-Peak
1,2025-03-15 03:00:00,67.17,3,Off-Peak
1,2025-03-15 04:00:00,42.28,4,Off-Peak
1,2025-03-15 05:00:00,126.69,5,Off-Peak
1,2025-03-15 06:00:00,79.73,6,Off-Peak
1,2025-03-15 07:00:00,68.89,7,Off-Peak
1,2025-03-15 08:00:00,110.9,8,Peak
1,2025-03-15 09:00:00,112.0,9,Peak
1,2025-03-15 10:00:00,98.18,10,Peak
1,2025-03-15 11:00:00,101.38,11,Peak
1,2025-03-15 12:00:00,52.78,12,Off-Peak
1,2025-03-15 13:00:00,50.67,13,Off-Peak
1,2025-03-15 14:00:00,71.32,14,Off-Peak
1,2025-03-15 15:00:00,68.85,15,Off-Peak
1,2025-03-15 16:00:00,72.33,16,Off-Peak
1,2025-03-15 17:00:00,77.21,17,Off-Peak
1,2025-03-15 18:00:00,134.5,18,Peak
1,2025-03-15 19:00:00,105.74,19,Peak
1,2025-03-15 20:00:00,136.29,20,Peak
1,2025-03-15 21:00:00,103.92,21,Peak
1,2025-03-15 22:00:00,113.14,22,Peak
1,2025-03-15 23:00:00,61.57,23,Off-Peak
1,2025-03-16 00:00:00,51.06,0,Off-Peak
1,2025-03-16 01:00:00,58.2,1,Off-Peak
1,2025-03-16 02:00:00,52.15,2,Off-Peak
1,2025-03-16 03:00:00,50.01,3,Off-Peak
1,2025-03-16 04:00:00,55.28,4,Off-Peak
1,2025-03-16 05:00:00,56.04,5,Off-Peak
1,2025-03-16 06:00:00,66.61,6,Off-Peak
1,2025-03-16 07:00:00,68.28,7,Off-Peak
1,2025-03-16 08:00:00,112.28,8,Peak
1,2025-03-16 09:00:00,99.88,9,Peak
1,2025-03-16 10:00:00,113.64,10,Peak
1,2025-03-16 11:00:00,86.21,11,Peak
1,2025-03-16 12:00:00,83.45,12,Off-Peak
1,2025-03-16 13:00:00,68.92,13,Off-Peak
1,2025-03-16 14:00:00,87.3,14,Off-Peak
1,2025-03-16 15:00:00,55.23,15,Off-Peak
1,2025-03-16 16:00:00,62.67,16,Off-Peak
1,2025-03-16 17:00:00,63.3,17,Off-Peak
1,2025-03-16 18:00:00,117.34,18,Peak
1,2025-03-16 19:00:00,219.37,19,Peak
1,2025-03-16 20:00:00,130.18,20,Peak
1,2025-03-16 21:00:00,93.81,21,Peak
1,2025-03-16 22:00:00,116.37,22,Peak
1,2025-03-16 23:00:00,75.95,23,Off-Peak
1,2025-03-17 00:00:00,47.6,0,Off-Peak
1,2025-03-17 01:00:00,53.97,1,Off-Peak
1,2025-03-17 02:00:00,48.47,2,Off-Peak
1,2025-03-17 03:00:00,55.6,3,Off-Peak
1,2025-03-17 04:00:00,25.99,4,Off-Peak
1,2025-03-17 05:00:00,58.66,5,Off-Peak
1,2025-03-17 06:00:00,77.94,6,Off-Peak
1,2025-03-17 07:00:00,84.67,7,Off-Peak
1,2025-03-17 08:00:00,89.24,8,Peak
1,2025-03-17 09:00:00,69.94,9,Peak
1,2025-03-17 10:00:00,86.8,10,Peak
1,2025-03-17 11:00:00,98.29,11,Peak
1,2025-03-17 12:00:00,67.05,12,Off-Peak
1,2025-03-17 13:00:00,60.63,13,Off-Peak
1,2025-03-17 14:00:00,64.47,14,Off-Peak
1,2025-03-17 15:00:00,86.94,15,Off-Peak
1,2025-03-17 16:00:00,152.68,16,Off-Peak
1,2025-03-17 17:00:00,69.8,17,Off-Peak
1,2025-03-17 18:00:00,134.71,18,Peak
1,2025-03-17 19:00:00,113.01,19,Peak
1,2025-03-17 20:00:00,228.56,20,Peak
1,2025-03-17 21:00:00,115.17,21,Peak
1,2025-03-17 22:00:00,117.27,22,Peak
1,2025-03-17 23:00:00,80.64,23,Off-Peak
1,2025-03-18 00:00:00,58.11,0,Off-Peak
